day,FTM_share,LB_share,OPP_share,FTM_conv,LB_conv,OPP_conv,FTM_churn,LB_churn,OPP_churn
172,220.57698828722084,227.58403373548305,274.2260607049376,253.0,106.0,126.0,0.2769272371396073,0.08152569197631827,0.13818658409606982
173,220.33977071854582,227.65303215357056,274.65319255167145,240.0,82.0,131.0,0.27693648815375516,0.08139252590072849,0.13840182217631308
174,220.36231974553303,227.909364745758,275.04051574824916,214.0,79.0,124.0,0.2772719313873769,0.08132199473019291,0.13859700008660597
175,220.20551131425222,227.75496651551438,275.3814840426884,234.0,106.0,136.0,0.27738151099771313,0.08111222868931042,0.13876881907336636
176,219.95434721063174,227.60447879427173,275.69408525080655,208.0,105.0,145.0,0.2773716679315924,0.08091024195850546,0.13892634346409388
177,219.65253782691028,227.80398006632495,275.98698169854345,221.0,81.0,131.0,0.27729718925130276,0.08082680395508954,0.1390739383334604
178,219.97681192917514,227.66138312741646,276.2605984714178,214.0,100.0,147.0,0.27801313283006746,0.08063107848030189,0.13921181788837106
179,219.75231082421897,227.52330940048668,276.5143004022963,225.0,89.0,129.0,0.27803565814145587,0.08043763236963786,0.13933966205867548
180,220.0166885741082,227.38794143637946,276.76642816699587,225.0,88.0,129.0,0.27867678060752354,0.08025421726790352,0.13946671298326685
181,219.73726422163193,227.2587792677721,277.0100423648917,238.0,97.0,147.0,0.2786290942097318,0.08008389225659997,0.13958947379512399
182,219.86401478128454,227.12846218248066,277.2508536067097,214.0,102.0,129.0,0.2790962298259016,0.07992184086496683,0.13971082215579117
183,219.6599757582623,227.00752217954806,277.47945146120134,232.0,100.0,140.0,0.27914335300652826,0.07976819319450126,0.13982601600922248
184,219.66119539344282,226.88113723743868,277.70982697703965,196.0,99.0,136.0,0.27945103657263115,0.07961620015164647,0.13994210565260373
185,219.58744333921555,226.75583347017923,277.9256132846856,245.0,95.0,112.0,0.2796632415824939,0.07947067761428864,0.14005084357733502
186,219.2596273294168,226.6320244440963,278.13545704358404,261.0,98.0,123.0,0.27955131578562736,0.07933085182174701,0.14015658696350886
187,218.86470900488456,226.51442075560072,278.33121039456364,236.0,98.0,153.0,0.27935282957413754,0.07919491147141852,0.14025522998389756
188,218.65406085594702,226.401478444651,278.5221124115577,231.0,97.0,124.0,0.27938869757733886,0.07906210023289544,0.14035142834505127
189,218.48728262663124,226.30461011920278,278.71150813800915,247.0,98.0,129.0,0.27948009590348627,0.0789359341449957,0.14044686766403303
190,218.25595368441228,226.19670994766406,278.89175963841456,264.0,82.0,153.0,0.27948836958010265,0.07880636795711171,0.14053769907172337
191,217.9683295536931,226.09515068758714,279.06109256750256,242.0,89.0,118.0,0.27942383185839165,0.07867924238345259,0.1406230284491921
192,217.9826986295639,225.98920299406393,279.2130043114647,245.0,84.0,123.0,0.2797460534149395,0.07855667424938265,0.14069957903278085
193,217.9151269170185,225.8875352860113,279.3697043269312,235.0,94.0,115.0,0.2799630437258739,0.0784389864354577,0.14077854249748384
194,218.10468001483156,225.7834088425621,279.5080156373125,207.0,97.0,121.0,0.28051054195816144,0.0783239286908674,0.14084823962063223
195,218.33994331322663,225.68351717842066,279.61174072888093,202.0,87.0,151.0,0.281117422275024,0.07821542394984754,0.14090050823453437
196,218.0162261895769,225.58480754183407,279.7070741987803,215.0,88.0,139.0,0.281004480717265,0.07811378289691162,0.1409485481856665
197,219.13398990310202,225.48365739516174,279.7913185004739,222.0,103.0,130.0,0.2827505935914893,0.07801340264400487,0.14099100014027163
198,218.8735206966169,225.84145765438103,279.87185180264044,254.0,76.0,108.0,0.2827195555817266,0.07813048626575222,0.1410315820671088
199,219.9419577915671,225.74125352614968,279.9555993789032,198.0,87.0,120.0,0.28440619659202837,0.07803863297976968,0.14107378371439322
200,219.815885312442,225.64146529511072,280.02482207412834,229.0,97.0,123.0,0.284549535586386,0.077952553798237,0.1411086660584363
201,220.35269973899744,225.54245972511188,280.09191261935405,214.0,106.0,133.0,0.2855515485792614,0.07787160314021424,0.14114247398043342
202,220.77012597402893,225.44677781116195,280.1467527350013,219.0,91.0,121.0,0.2864001791285058,0.0777980176429123,0.1411701087290538
203,221.07495381538845,225.35279676633888,280.1907874308304,213.0,99.0,140.0,0.28710374577037245,0.07772555187338404,0.14119229846617318
204,221.074506487963,225.25936161254475,280.2384765296986,192.0,106.0,134.0,0.2874112853295423,0.0776534259051185,0.14121632971124987
205,221.03617652341165,225.17883631048315,280.2849409824939,236.0,100.0,131.0,0.2876695218004375,0.07758579867539353,0.14123974383898508
206,221.51834490596153,225.09116655256116,280.3207390351422,230.0,99.0,129.0,0.28860578498770895,0.07751594735237285,0.1412577830092961
207,221.6067417274428,225.42018292420227,280.3499321689044,233.0,93.0,135.0,0.2890298178975941,0.07758655493644417,0.1412724938629009
208,221.51888167698093,225.3426966016068,280.3783589884911,215.0,99.0,98.0,0.2892239700062786,0.07752306358368564,0.1412868185594133
209,221.67541414050478,225.25730839461,280.40603490019373,207.0,88.0,121.0,0.2897373073928786,0.07745946081899165,0.14130076486229243
210,221.4025136225838,225.1777083328176,280.43297493612977,264.0,87.0,113.0,0.28968919993390624,0.07740327985185813,0.14131434034644536
211,221.29625143829674,225.0897918412537,280.4635915458641,216.0,113.0,124.0,0.2898585990956986,0.07734513703106005,0.14132976851073042
212,220.87041034072217,225.51427065338646,280.49340544386536,237.0,70.0,133.0,0.2896086661385622,0.07745963517730069,0.14134479217665327
213,220.79486583835222,225.42596823461747,280.5224326195222,238.0,88.0,113.0,0.2898173494839179,0.07740158238660039,0.14135941940150445
214,220.59829073368127,225.33771693008995,280.55068867469856,253.0,86.0,115.0,0.28986678854200576,0.07734720085707944,0.14137365804729476
215,220.2165091773425,225.2498374860854,280.5781888315644,254.0,92.0,127.0,0.28967206054282174,0.07729304510699843,0.1413875157847017
216,220.62630913999598,225.16232543393772,280.6049479402172,237.0,96.0,146.0,0.2905186161371079,0.07723911098226663,0.14140100009690998
217,220.35436006527695,225.71433788537735,280.63098048609754,249.0,72.0,131.0,0.29046764410182313,0.0775519611783639,0.14141411828334813
218,220.52561067054012,225.6274420277469,280.6563005972018,241.0,107.0,119.0,0.29100075140182535,0.0774994021884666,0.14142687746332333
219,220.45427386343403,225.5445860293999,280.6809220510976,234.0,87.0,143.0,0.2912138857962952,0.07744910916807088,0.14143928457955654
220,220.14445980292265,225.45837691937436,280.70485828174475,239.0,86.0,121.0,0.29111146806331545,0.07739777398345199,0.1414513464016196
221,220.0071182870758,225.37586224434614,280.7281223861261,224.0,106.0,135.0,0.2912364997032253,0.07734776722845146,0.1414630695292765
